representation,model_key,seed,target_family,horizon,val_select,val_eval,low_n_disclosure,simple_trade_val_select,simple_trade_val_eval,powerful_selected_baseline,powerful_best_by_val_eval_disclosure,closeout_candidate_baseline,yearly_check_pass,matching_all100_val_select,matching_all100_val_eval
nearest_k60_sequence,transformer_small,42,entry_dn,3,0.29110099067585743,0.3295793277318074,0.237360153438235,0.010364501869430474,0.05057922479793671,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.2897039174034126,0.3297750071724335
nearest_k60_sequence,transformer_small,42,entry_dn,6,0.29981408246063185,0.3209140526827939,0.24124345005514133,0.028618743274471052,0.10494533620925164,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.28759547029526406,0.3328681400026715
nearest_k60_sequence,transformer_small,42,entry_dn,12,0.24230071578981863,0.2670739541721451,0.2067264416421267,0.01370630789313042,0.12933686899686891,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.23353093530624464,0.32017738406355667
nearest_k60_sequence,transformer_small,42,entry_dn,24,0.11321818495414224,0.17644790182375406,0.17824404255423404,0.006316642904914061,0.13174524702218038,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.08477175869885796,0.27046980096400114
nearest_k60_sequence,transformer_medium,42,entry_log_ratio,3,0.02143606507604002,0.015469655559697704,0.07846651012862166,0.016899336022273944,0.03492376785105266,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.013124959977503159,-0.018018286210395484
nearest_k60_sequence,transformer_medium,42,entry_log_ratio,6,0.030250487108185446,0.023545809029043036,0.144880477808725,0.034874966547094786,0.06667780521543866,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.01704873218338182,-0.021120361455433258
nearest_k60_sequence,transformer_medium,42,entry_log_ratio,12,0.03322483034465248,0.028467549205342807,0.20270828702544702,0.039646703642774624,0.0752244846953623,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.015573212303318897,-0.01891799967006409
nearest_k60_sequence,transformer_medium,42,entry_log_ratio,24,0.052024635379230244,0.033495606194288784,0.2246914357821109,0.052297754390967205,0.08813442451695419,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.014534089281240229,-0.021010371786500122
nearest_k60_sequence,transformer_medium,42,entry_up,3,0.2554493474035794,0.22151214237276878,0.25528630985593265,0.016899336022273944,0.03492376785105266,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.25059340132832303,0.24070512372776454
nearest_k60_sequence,transformer_medium,42,entry_up,6,0.19943265897606896,0.18412333297165756,0.24458079890700274,0.034874966547094786,0.06667780521543866,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.19755765658258537,0.157159394315644
nearest_k60_sequence,transformer_medium,42,entry_up,12,0.11812251878355401,0.1472004887769565,0.25965815216851185,0.039646703642774624,0.0752244846953623,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.10221346514921398,0.03954949301029762
nearest_k60_sequence,transformer_medium,42,entry_up,24,0.08618098884500688,0.14348577178902205,0.2603415476976555,0.052297754390967205,0.08813442451695419,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.046667436979622445,-0.02884502932204915
nearest_k60_sequence,transformer_medium,42,entry_dn,3,0.22977571742177602,0.2662778122101666,0.17375580391762155,0.016899336022273944,0.03492376785105266,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.19490134192076264,0.3053438318556751
nearest_k60_sequence,transformer_medium,42,entry_dn,6,0.21450672017447286,0.24587382039514882,0.2122707452967536,0.034874966547094786,0.06667780521543866,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.1830031102105876,0.2766182678945013
nearest_k60_sequence,transformer_medium,42,entry_dn,12,0.1405150887962661,0.18258048772102453,0.2387540444369643,0.039646703642774624,0.0752244846953623,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.1212825338637702,0.23034591165498594
nearest_k60_sequence,transformer_medium,42,entry_dn,24,0.07993509088292731,0.11931404660179301,0.23037169805640564,0.052297754390967205,0.08813442451695419,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.02914481475654049,0.18379449990360555
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_log_ratio,3,-0.014975967473188549,0.014505296053796643,0.06590016846272018,-0.010053176385628936,0.009947540885405663,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",False,-0.014086921728479756,-0.006165873169442825
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_log_ratio,6,-0.019609366962176022,0.007019807853903688,0.03387309657944878,-0.041909775480718635,-0.009872711991924868,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",False,0.015667118557738564,0.013284961916116786
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_log_ratio,12,0.012753260378106873,-0.007805404788254945,0.058467846813936575,0.020751997591874963,-0.04202543813316746,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",False,0.015895397044005374,-0.01278538579681766
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_log_ratio,24,-0.0017700485143058403,0.028435029787781688,0.14035994891406625,0.012235246576533415,0.03500286890467781,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",False,0.027638554622099982,-0.004664286116238394
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_up,3,0.3228558529286305,0.3336564691066207,0.2203802729328094,-0.010053176385628936,0.009947540885405663,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.24878396037744016,0.20112028295411535
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_up,6,0.2797462711606078,0.2970822062864337,0.19369445256941978,-0.041909775480718635,-0.009872711991924868,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.20606116170957167,0.22035815215643614
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_up,12,0.2126998903829505,0.2550579613076355,0.18860040581805718,0.020751997591874963,-0.04202543813316746,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.12387924959822248,0.1942673656778064
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_up,24,0.10647914858669964,0.2557695050517374,0.2707677899996808,0.012235246576533415,0.03500286890467781,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.0639448148343826,0.09091649297743273
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_dn,3,0.2935746023158045,0.31315661743357215,0.27902171599655884,-0.010053176385628936,0.009947540885405663,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.24136209242365161,0.28025390861599925
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_dn,6,0.25416991783433324,0.28537421646292116,0.2673573796237874,-0.041909775480718635,-0.009872711991924868,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.16096437155795593,0.2906743265506991
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_dn,12,0.22264027016076646,0.2457688769580833,0.22665491512324829,0.020751997591874963,-0.04202543813316746,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,0.10395196996751015,0.2432386771935973
nearest_k60_sequence,sequence_flat_hist_gradient_boosting,42,entry_dn,24,0.08853655616722023,0.15139070771531482,0.12105693767632171,0.012235246576533415,0.03500286890467781,"{'representation': 'nearest_k80', 'model_key': 'hist_gradient_boosting_strong', 'horizon': 'H12', 'val_select': 0.0519, 'val_eval': -0.0009}","{'representation': 'corridor_5atr', 'model_key': 'extra_trees_regressor', 'horizon': 'H12', 'val_select': 0.0042, 'val_eval': 0.0475, 'selection_forbidden': True}","{'representation': 'nearest_k60', 'model_key': 'xgboost_depth5', 'horizon': 'H12', 'val_select': 0.0373, 'val_eval': 0.0274}",True,-0.010934067546882597,0.2537248269618986
