filled;close_reason;pnl_r;hold_bars;ambiguous;exit_price;exit_time;position_id;split;split_row_id;entry_id;mask_id;exit_id;stop_policy_id;stop_family;entry_floor_atr;fractal0_buffer_atr;stop_source;stop_distance_atr;risk_distance_atr;side;entry_effective_price;entry_bid_equivalent;protective_stop_price;r_value;signal_time;fill_time;fill_index;filter_id;spread;score_cutoff_on_val_select;entry_filter_score_col;tp_distance_atr
True;TIME;2.769472856018928;24;False;1668.0900000000001;2022-10-10 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4322;val_eval;4322;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.353703703703668;2.353703703703668;SELL;1703.2900000000002;1703.2900000000002;1716.0;12.709999999999809;2022-10-07 16:00:00;2022-10-07 18:00:00;106311;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.02363636363636281;3;False;1697.49;2022-10-10 01:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4323;val_eval;4323;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999913;1.9999999999999913;BUY;1697.75;1697.55;1686.75;11.0;2022-10-07 18:00:00;2022-10-07 21:00:00;106314;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.20090909090907355;0;False;1688.94;2022-10-10 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4325;val_eval;4325;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999913;1.9999999999999913;BUY;1691.1499999999999;1690.9499999999998;1680.1499999999999;11.0;2022-10-07 23:00:00;2022-10-10 06:00:00;106322;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.3833333333333442;0;False;1667.7;2022-10-10 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4330;val_eval;4330;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999983;1.999999999999983;BUY;1671.8400000000001;1671.64;1661.0400000000002;10.799999999999955;2022-10-10 15:00:00;2022-10-10 17:00:00;106333;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.3575471698112989;13;False;1669.63;2022-10-11 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4333;val_eval;4333;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999983;1.999999999999983;SELL;1673.4199999999998;1673.4199999999998;1684.0199999999998;10.599999999999909;2022-10-10 23:00:00;2022-10-11 04:00:00;106343;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.15480769230768132;24;False;1665.37;2022-10-12 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4334;val_eval;4334;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1663.76;1663.56;1653.36;10.400000000000091;2022-10-11 01:00:00;2022-10-11 05:00:00;106344;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.6913461538461312;24;False;1668.56;2022-10-12 14:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4337;val_eval;4337;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1661.3700000000001;1661.17;1650.97;10.400000000000091;2022-10-11 08:00:00;2022-10-11 13:00:00;106352;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.19999999999999554;1;False;1669.81;2022-10-11 15:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4340;val_eval;4340;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;SELL;1667.77;1667.77;1677.97;10.200000000000045;2022-10-11 12:00:00;2022-10-11 14:00:00;106353;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.4298076923076693;24;False;1669.56;2022-10-12 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4341;val_eval;4341;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1665.0900000000001;1664.89;1654.69;10.400000000000091;2022-10-11 14:00:00;2022-10-11 17:00:00;106356;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.9568627450980564;0;False;1681.9;2022-10-11 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4342;val_eval;4342;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;SELL;1672.1399999999999;1672.1399999999999;1682.34;10.200000000000045;2022-10-11 16:00:00;2022-10-11 18:00:00;106357;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.5903846153846272;0;False;1667.34;2022-10-11 21:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4343;val_eval;4343;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;3.019607843137273;3.019607843137273;BUY;1676.5500000000002;1676.3500000000001;1660.95;15.600000000000136;2022-10-11 18:00:00;2022-10-11 21:00:00;106360;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.038461538461546874;11;False;1669.76;2022-10-12 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4347;val_eval;4347;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000173;2.0000000000000173;SELL;1670.16;1670.16;1680.5600000000002;10.400000000000091;2022-10-12 05:00:00;2022-10-12 07:00:00;106369;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.019230769230773437;13;False;1675.17;2022-10-13 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4354;val_eval;4354;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0000000000000173;2.0000000000000173;SELL;1675.3700000000001;1675.3700000000001;1685.7700000000002;10.400000000000091;2022-10-12 17:00:00;2022-10-12 21:00:00;106383;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.24626278520850514;0;False;1665.8400000000001;2022-10-13 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4363;val_eval;4363;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;5.084000000000015;5.084000000000015;SELL;1659.58;1659.58;1685.0;25.420000000000073;2022-10-13 15:00:00;2022-10-13 18:00:00;106403;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.018269230769235856;7;False;1660.71;2022-10-14 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4366;val_eval;4366;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1660.52;1660.32;1650.12;10.400000000000091;2022-10-14 01:00:00;2022-10-14 04:00:00;106412;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.23557692307692538;0;False;1660.71;2022-10-14 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4367;val_eval;4367;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1663.16;1662.96;1652.76;10.400000000000091;2022-10-14 05:00:00;2022-10-14 11:00:00;106419;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.13867924528302264;2;False;1657.21;2022-10-17 12:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4375;val_eval;4375;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999983;1.999999999999983;SELL;1655.74;1655.74;1666.34;10.599999999999909;2022-10-17 05:00:00;2022-10-17 10:00:00;106441;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.045283018867926635;0;False;1655.57;2022-10-17 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4377;val_eval;4377;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999983;1.999999999999983;SELL;1655.09;1655.09;1665.6899999999998;10.599999999999909;2022-10-17 09:00:00;2022-10-17 11:00:00;106442;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.5660377358490829;2;False;1666.67;2022-10-17 15:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4379;val_eval;4379;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.999999999999983;1.999999999999983;SELL;1660.6699999999998;1660.6699999999998;1671.2699999999998;10.599999999999909;2022-10-17 11:00:00;2022-10-17 13:00:00;106444;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.8460784313725337;24;False;1647.16;2022-10-19 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4383;val_eval;4383;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;SELL;1655.79;1655.79;1665.99;10.200000000000045;2022-10-18 02:00:00;2022-10-18 07:00:00;106461;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.48823529411766897;0;False;1659.6000000000001;2022-10-18 07:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4384;val_eval;4384;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;SELL;1654.62;1654.62;1664.82;10.200000000000045;2022-10-18 05:00:00;2022-10-18 07:00:00;106461;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.42788461538461603;2;False;1649.97;2022-10-18 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4386;val_eval;4386;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1654.42;1654.22;1644.02;10.400000000000091;2022-10-18 07:00:00;2022-10-18 09:00:00;106463;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;2.2843137254901813;24;False;1633.78;2022-10-19 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4388;val_eval;4388;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;SELL;1657.08;1657.08;1667.28;10.200000000000045;2022-10-18 12:00:00;2022-10-18 15:00:00;106469;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.02019230769228915;12;False;1646.35;2022-10-19 07:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4389;val_eval;4389;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.000000000000009;2.000000000000009;BUY;1646.14;1645.94;1635.74;10.400000000000091;2022-10-18 13:00:00;2022-10-18 18:00:00;106472;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.2598039215686129;0;False;1633.17;2022-10-19 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4396;val_eval;4396;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1635.82;1635.62;1625.62;10.200000000000045;2022-10-19 11:00:00;2022-10-19 13:00:00;106490;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.14019607843135587;5;False;1627.13;2022-10-20 02:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4397;val_eval;4397;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1628.56;1628.36;1618.36;10.200000000000045;2022-10-19 16:00:00;2022-10-19 20:00:00;106497;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.2806122448979605;2;False;1637.5800000000002;2022-10-20 14:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4405;val_eval;4405;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999907;1.9999999999999907;SELL;1634.8300000000002;1634.8300000000002;1644.63;9.799999999999955;2022-10-20 09:00:00;2022-10-20 12:00:00;106512;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.4224489795918257;0;False;1638.3;2022-10-20 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4406;val_eval;4406;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999907;1.9999999999999907;SELL;1634.16;1634.16;1643.96;9.799999999999955;2022-10-20 11:00:00;2022-10-20 13:00:00;106513;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.6336734693877617;20;False;1631.44;2022-10-21 15:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4408;val_eval;4408;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999907;1.9999999999999907;SELL;1637.65;1637.65;1647.45;9.799999999999955;2022-10-20 16:00:00;2022-10-20 18:00:00;106518;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.30769230769229894;0;False;1636.23;2022-10-20 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4409;val_eval;4409;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.3999999999999515;2.3999999999999515;BUY;1639.9099999999999;1639.7099999999998;1627.95;11.959999999999809;2022-10-20 17:00:00;2022-10-20 19:00:00;106519;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.20099999999997636;2;False;1621.4;2022-10-21 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4411;val_eval;4411;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999907;1.9999999999999907;BUY;1623.4099999999999;1623.2099999999998;1613.4099999999999;10.0;2022-10-20 23:00:00;2022-10-21 06:00:00;106529;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.015306122448988943;0;False;1625.41;2022-10-21 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4416;val_eval;4416;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999907;1.9999999999999907;SELL;1625.5600000000002;1625.5600000000002;1635.3600000000001;9.799999999999955;2022-10-21 11:00:00;2022-10-21 13:00:00;106536;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.6162291169451166;24;False;1650.61;2022-10-24 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4418;val_eval;4418;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;4.234693877550973;4.234693877550973;BUY;1637.6999999999998;1637.4999999999998;1616.75;20.949999999999818;2022-10-21 16:00:00;2022-10-21 18:00:00;106541;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.08823529411763328;20;False;1648.19;2022-10-25 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4420;val_eval;4420;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1649.09;1648.8899999999999;1638.8899999999999;10.200000000000045;2022-10-24 06:00:00;2022-10-24 11:00:00;106557;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.51400000000001;12;False;1659.46;2022-10-25 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4427;val_eval;4427;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1654.32;1654.32;1664.32;10.0;2022-10-24 20:00:00;2022-10-25 04:00:00;106573;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.4660000000000082;12;False;1659.46;2022-10-25 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4429;val_eval;4429;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1654.8;1654.8;1664.8;10.0;2022-10-24 23:00:00;2022-10-25 04:00:00;106573;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.12352941176470444;0;False;1643.94;2022-10-25 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4434;val_eval;4434;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1645.2;1645.0;1635.0;10.200000000000045;2022-10-25 09:00:00;2022-10-25 11:00:00;106580;movement_top20;0.2;7.280508813810246;movement_score;
True;SL;-1.0;0;False;1660.24;2022-10-25 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4435;val_eval;4435;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1650.24;1650.24;1660.24;10.0;2022-10-25 10:00:00;2022-10-25 16:00:00;106585;movement_top20;0.2;7.280508813810246;movement_score;
True;SL;-1.0;0;False;1657.27;2022-10-25 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4437;val_eval;4437;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1647.27;1647.27;1657.27;10.0;2022-10-25 15:00:00;2022-10-25 17:00:00;106586;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.6540632054176144;24;False;1665.91;2022-10-26 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4438;val_eval;4438;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;3.5039999999999965;3.5039999999999965;BUY;1654.32;1654.12;1636.6;17.720000000000027;2022-10-25 16:00:00;2022-10-25 19:00:00;106588;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;1.6323529411764721;24;False;1667.24;2022-10-27 04:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4440;val_eval;4440;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1650.59;1650.3899999999999;1640.3899999999999;10.200000000000045;2022-10-25 20:00:00;2022-10-26 03:00:00;106595;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.5680000000000064;24;False;1661.51;2022-10-27 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4447;val_eval;4447;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1667.19;1667.19;1677.19;10.0;2022-10-26 15:00:00;2022-10-26 17:00:00;106609;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.13137254901959924;16;False;1659.87;2022-10-28 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4456;val_eval;4456;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1658.53;1658.33;1648.33;10.200000000000045;2022-10-27 11:00:00;2022-10-27 15:00:00;106630;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;0.27647058823528664;15;False;1659.87;2022-10-28 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4458;val_eval;4458;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1657.05;1656.85;1646.85;10.200000000000045;2022-10-27 14:00:00;2022-10-27 16:00:00;106631;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;2.0399999999999863;24;False;1642.97;2022-10-28 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4459;val_eval;4459;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1663.37;1663.37;1673.37;10.0;2022-10-27 16:00:00;2022-10-27 18:00:00;106633;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;2.0399999999999863;24;False;1642.97;2022-10-28 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4460;val_eval;4460;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;SELL;1663.37;1663.37;1673.37;10.0;2022-10-27 16:00:00;2022-10-27 18:00:00;106633;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.16326530612246365;0;False;1659.87;2022-10-28 08:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4466;val_eval;4466;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999811;1.9999999999999811;BUY;1661.47;1661.27;1651.67;9.799999999999955;2022-10-28 04:00:00;2022-10-28 08:00:00;106646;movement_top20;0.2;7.280508813810246;movement_score;
True;ML_CLOSE;-0.12857142857142825;2;False;1642.56;2022-10-28 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4468;val_eval;4468;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999811;1.9999999999999811;BUY;1643.82;1643.62;1634.02;9.799999999999955;2022-10-28 13:00:00;2022-10-28 15:00:00;106653;movement_top20;0.2;7.280508813810246;movement_score;
True;TIME;0.9989583333333343;24;False;1634.8500000000001;2022-10-31 20:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:4471;val_eval;4471;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999811;1.9999999999999811;SELL;1644.44;1644.44;1654.04;9.599999999999909;2022-10-28 18:00:00;2022-10-28 20:00:00;106658;movement_top20;0.2;7.280508813810246;movement_score;
