stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years;filter_id;filter_family;top_fraction;score_cutoff_on_val_select;entry_filter_score_col;selected_fraction;sl_rate;profile_id;model_id;target_id;eligible_for_winner;not_eligible_for_winner;not_eligible_reason
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;877;435.1721822364235;128.45144945643435;3.387833956548826;0.34973857785631607;0.016000000000000607;4.127733042020537;0.5245153933865451;0.0;{'ML_CLOSE': 585, 'TIME': 252, 'SL': 40};2.000000000000006;;2.8920124403163276;0;3.1625506681303572;2.211054100712595;3;top40;rich_entry_quality;0.4;0.4275380050194019;rich_entry_score;0.38230165649520487;0.04561003420752566;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;886;366.0446519718615;155.9701292563616;2.3468894570844987;0.23710442744413093;-0.030312499999998285;4.5767094745039;0.46275395033860045;0.0;{'ML_CLOSE': 606, 'TIME': 225, 'SL': 55};2.00000000000001;;1.990493124590441;0;2.3459659163279576;1.9511453804374528;2;top40;rich_entry_quality;0.4;0.4275380050194019;rich_entry_score;0.3855526544821584;0.062076749435665914;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;671;326.95513459407266;95.50826624625779;3.4233176608091074;0.3449282687746869;0.020967741935464648;4.127733042020537;0.5350223546944859;0.0;{'ML_CLOSE': 452, 'TIME': 194, 'SL': 25};2.0000000000000084;;2.8036223459448935;0;2.9650089870557514;1.9507531060428605;3;top30;rich_entry_quality;0.3;0.43675199036384993;rich_entry_score;0.2925021795989538;0.037257824143070044;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;622;269.781330478949;103.89553439317095;2.5966595393601604;0.26669742135977176;-0.020704881181782573;4.388181818181792;0.47106109324758844;0.0;{'ML_CLOSE': 425, 'TIME': 164, 'SL': 33};2.00000000000001;;2.123721921549302;0;2.2168096739608;1.9898719791476174;2;top30;rich_entry_quality;0.3;0.43675199036384993;rich_entry_score;0.27067014795474326;0.05305466237942122;planned_geometry_only;hist_gradient_boosting;target_entry_avoid_sl;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;1116;573.1304619618745;174.68788496969557;3.280882712967186;0.3570273987385116;0.007820136852404923;8.472903901931545;0.510752688172043;0.0;{'ML_CLOSE': 742, 'TIME': 316, 'SL': 58};2.0;;2.849527424105636;0;3.099286422102131;2.2073331691735674;3;top50;rich_entry_quality;0.5;-0.03744991611228719;rich_entry_score;0.4864864864864865;0.05197132616487455;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1327;574.7441240457903;227.61563001944134;2.5250643991218866;0.2615889178796902;-0.027272727272728448;8.343849420490159;0.46269781461944237;0.0;{'ML_CLOSE': 946, 'TIME': 306, 'SL': 75};2.0;;2.1808348216063127;0;2.4552158189012094;1.9782942382581;2;top50;rich_entry_quality;0.5;-0.03744991611228719;rich_entry_score;0.5774586597040905;0.05651846269781462;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;899;451.90722888288826;140.5660938588781;3.2149092037556537;0.34631939379756416;0.0033333333333303017;9.386864774715264;0.5061179087875417;0.0;{'ML_CLOSE': 606, 'TIME': 250, 'SL': 43};2.0;;2.6343541640556163;0;3.103221672680591;2.1084463980303214;3;top40;rich_entry_quality;0.4;-0.021007157547972208;rich_entry_score;0.3918918918918919;0.047830923248053395;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;1041;435.4932060427485;177.61859991342078;2.4518446055482213;0.24771816150751944;-0.02794117647059645;8.710751133746896;0.4610951008645533;0.0;{'ML_CLOSE': 747, 'TIME': 240, 'SL': 54};2.0;;2.0492723294526765;0;2.3417559677137025;1.9996626287877448;2;top40;rich_entry_quality;0.4;-0.021007157547972208;rich_entry_score;0.45300261096605743;0.05187319884726225;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;671;340.9481786945115;106.2933560547693;3.2076151450033494;0.34970912464939224;0.0033333333333303017;9.386864774715264;0.5052160953800298;0.0;{'ML_CLOSE': 451, 'TIME': 186, 'SL': 34};2.0;;2.6963819431763008;0;2.6374225925530874;2.0197977968427616;3;top30;rich_entry_quality;0.3;-0.00991500022739258;rich_entry_score;0.2925021795989538;0.05067064083457526;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
S2_fractal0_buffer_0_5_entry_floor_2;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;831;359.04513217166004;143.72545283124873;2.4981318555539564;0.25910912074658404;-0.026923076923052593;7.758978369846886;0.4693140794223827;0.0;{'ML_CLOSE': 594, 'TIME': 193, 'SL': 44};2.0;;2.0784385225316337;0;2.2293621224480966;1.9867506763621552;2;top30;rich_entry_quality;0.3;-0.00991500022739258;rich_entry_score;0.36161879895561355;0.052948255114320095;planned_geometry_only;extra_trees_shallow;target_entry_ev_regression;True;False;
