score,entry_movement_3,time,split,profile,model_key,horizon,selected_fraction,year
15.20200064936366,8.349999999999909,2025.09.12 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.196789017683173,20.26000000000022,2025.05.21 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.195026472633238,10.940000000000055,2025.04.25 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.192812596477994,22.280000000000655,2025.11.25 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.181788799411102,19.170000000000073,2025.06.24 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.179004737843568,29.609999999999673,2025.12.17 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.178809685159742,14.0,2025.11.12 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.178370176834841,14.150000000000091,2025.09.16 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.177544564056852,13.789999999999964,2025.12.23 11:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.175480444878199,18.4699999999998,2025.10.10 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.168186189479547,24.789999999999964,2025.05.22 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.166640391462744,17.5300000000002,2025.10.03 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.156513957289732,11.08999999999969,2025.10.07 18:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.153077074955727,20.800000000000182,2025.10.28 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.152923919106918,25.449999999999818,2025.12.17 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.15278589493555,42.3700000000008,2025.12.31 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.150477872799286,10.38000000000011,2025.09.30 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.142375024247784,21.710000000000036,2025.12.05 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.136435666276777,32.97999999999956,2025.10.14 08:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.13426566826144,7.110000000000127,2025.05.23 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.12784116571187,11.039999999999964,2025.04.30 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.114645804474103,161.10999999999967,2025.12.29 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.113035268939393,11.08999999999969,2025.10.07 18:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.112898432755472,16.829999999999927,2025.04.21 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.111401841150718,32.789999999999964,2025.04.25 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.109136126010887,58.82999999999993,2025.04.23 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.108256472307415,71.82000000000016,2025.11.19 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.106664156895631,20.679999999999836,2025.09.24 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.096046069313964,45.31999999999971,2025.11.11 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.095859055811188,20.789999999999964,2025.12.01 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.08532746458836,6.269999999999982,2025.09.29 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.075201562923686,22.730000000000018,2025.10.10 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.071288032498849,22.210000000000036,2025.12.18 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.063893030938692,11.2800000000002,2025.05.07 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.063893030938692,11.2800000000002,2025.05.07 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.06298663555287,22.259999999999764,2025.05.30 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.061430440493913,12.990000000000236,2025.04.08 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.060970814854096,19.83999999999969,2025.05.02 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.044478849306941,25.360000000000127,2025.04.22 09:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.032454319632501,12.609999999999673,2025.05.09 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.027294801989022,35.16000000000031,2025.09.26 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.024049126098033,18.390000000000327,2025.06.20 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.019517222370446,36.59999999999991,2025.06.06 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.01841885164545,19.019999999999982,2025.04.10 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.016868286959076,22.809999999999945,2025.11.10 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
