profile,split,feature,family,feature_family,rate,decision
nearest_k60_no_time_sequence_flat,train,token_42_abs_price_coord_atr,TAIL_GT10,price_coord,0.18107294096333704,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_42_dir_price_coord_atr,TAIL_GT10,price_coord,0.18107294096333704,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_43_price_coord_atr,TAIL_GT10,price_coord,0.18392626644625104,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_43_abs_price_coord_atr,TAIL_GT10,price_coord,0.18392626644625104,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_43_dir_price_coord_atr,TAIL_GT10,price_coord,0.18392626644625104,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_44_price_coord_atr,TAIL_GT10,price_coord,0.18503589302293982,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_44_abs_price_coord_atr,TAIL_GT10,price_coord,0.18503589302293982,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_44_dir_price_coord_atr,TAIL_GT10,price_coord,0.18503589302293982,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_45_price_coord_atr,TAIL_GT10,price_coord,0.18612287415928802,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_45_abs_price_coord_atr,TAIL_GT10,price_coord,0.18612287415928802,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_45_dir_price_coord_atr,TAIL_GT10,price_coord,0.18612287415928802,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_46_price_coord_atr,TAIL_GT10,price_coord,0.1877986367444915,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_46_abs_price_coord_atr,TAIL_GT10,price_coord,0.1877986367444915,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_46_dir_price_coord_atr,TAIL_GT10,price_coord,0.1877986367444915,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_47_price_coord_atr,TAIL_GT10,price_coord,0.19379967843474716,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_47_abs_price_coord_atr,TAIL_GT10,price_coord,0.19379967843474716,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_47_dir_price_coord_atr,TAIL_GT10,price_coord,0.19379967843474716,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_48_price_coord_atr,TAIL_GT10,price_coord,0.19701533096311058,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_48_abs_price_coord_atr,TAIL_GT10,price_coord,0.19701533096311058,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_48_dir_price_coord_atr,TAIL_GT10,price_coord,0.19701533096311058,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_49_price_coord_atr,TAIL_GT10,price_coord,0.2027446273692792,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_49_abs_price_coord_atr,TAIL_GT10,price_coord,0.2027446273692792,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_49_dir_price_coord_atr,TAIL_GT10,price_coord,0.2027446273692792,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_50_price_coord_atr,TAIL_GT10,price_coord,0.20426187187209854,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_50_abs_price_coord_atr,TAIL_GT10,price_coord,0.20426187187209854,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_50_dir_price_coord_atr,TAIL_GT10,price_coord,0.20426187187209854,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_51_price_coord_atr,TAIL_GT10,price_coord,0.19361851491202248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_51_abs_price_coord_atr,TAIL_GT10,price_coord,0.19361851491202248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_51_dir_price_coord_atr,TAIL_GT10,price_coord,0.19361851491202248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_52_price_coord_atr,TAIL_GT10,price_coord,0.1885232908353903,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_52_abs_price_coord_atr,TAIL_GT10,price_coord,0.1885232908353903,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_52_dir_price_coord_atr,TAIL_GT10,price_coord,0.1885232908353903,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_53_price_coord_atr,TAIL_GT10,price_coord,0.1890441359632238,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_53_abs_price_coord_atr,TAIL_GT10,price_coord,0.1890441359632238,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_53_dir_price_coord_atr,TAIL_GT10,price_coord,0.1890441359632238,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_54_price_coord_atr,TAIL_GT10,price_coord,0.1892026540456079,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_54_abs_price_coord_atr,TAIL_GT10,price_coord,0.1892026540456079,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_54_dir_price_coord_atr,TAIL_GT10,price_coord,0.1892026540456079,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_55_price_coord_atr,TAIL_GT10,price_coord,0.18610022871894744,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_55_abs_price_coord_atr,TAIL_GT10,price_coord,0.18610022871894744,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_55_dir_price_coord_atr,TAIL_GT10,price_coord,0.18610022871894744,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_56_price_coord_atr,TAIL_GT10,price_coord,0.18809302746891912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_56_abs_price_coord_atr,TAIL_GT10,price_coord,0.18809302746891912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_56_dir_price_coord_atr,TAIL_GT10,price_coord,0.18809302746891912,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_57_price_coord_atr,TAIL_GT10,price_coord,0.19687945832106704,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_57_abs_price_coord_atr,TAIL_GT10,price_coord,0.19687945832106704,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_57_dir_price_coord_atr,TAIL_GT10,price_coord,0.19687945832106704,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_58_price_coord_atr,TAIL_GT10,price_coord,0.17434724518218256,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_58_abs_price_coord_atr,TAIL_GT10,price_coord,0.17434724518218256,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_58_dir_price_coord_atr,TAIL_GT10,price_coord,0.17434724518218256,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_59_price_coord_atr,TAIL_GT10,price_coord,0.1717656649833556,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_59_abs_price_coord_atr,TAIL_GT10,price_coord,0.1717656649833556,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,train,token_59_dir_price_coord_atr,TAIL_GT10,price_coord,0.1717656649833556,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_20_price_coord_atr,TAIL_GT10,price_coord,0.050090252707581225,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_20_abs_price_coord_atr,TAIL_GT10,price_coord,0.050090252707581225,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_20_dir_price_coord_atr,TAIL_GT10,price_coord,0.050090252707581225,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_21_price_coord_atr,TAIL_GT10,price_coord,0.05535499398315283,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_21_abs_price_coord_atr,TAIL_GT10,price_coord,0.05535499398315283,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_21_dir_price_coord_atr,TAIL_GT10,price_coord,0.05535499398315283,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_22_price_coord_atr,TAIL_GT10,price_coord,0.057912154031287605,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_22_abs_price_coord_atr,TAIL_GT10,price_coord,0.057912154031287605,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_22_dir_price_coord_atr,TAIL_GT10,price_coord,0.057912154031287605,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_23_price_coord_atr,TAIL_GT10,price_coord,0.06453068592057762,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_23_abs_price_coord_atr,TAIL_GT10,price_coord,0.06453068592057762,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_23_dir_price_coord_atr,TAIL_GT10,price_coord,0.06453068592057762,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_24_price_coord_atr,TAIL_GT10,price_coord,0.06919374247894103,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_24_abs_price_coord_atr,TAIL_GT10,price_coord,0.06919374247894103,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_24_dir_price_coord_atr,TAIL_GT10,price_coord,0.06919374247894103,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_25_price_coord_atr,TAIL_GT10,price_coord,0.07746690734055355,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_25_abs_price_coord_atr,TAIL_GT10,price_coord,0.07746690734055355,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_25_dir_price_coord_atr,TAIL_GT10,price_coord,0.07746690734055355,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_26_price_coord_atr,TAIL_GT10,price_coord,0.08212996389891697,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_26_abs_price_coord_atr,TAIL_GT10,price_coord,0.08212996389891697,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_26_dir_price_coord_atr,TAIL_GT10,price_coord,0.08212996389891697,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_27_price_coord_atr,TAIL_GT10,price_coord,0.09401323706377858,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_27_abs_price_coord_atr,TAIL_GT10,price_coord,0.09401323706377858,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_27_dir_price_coord_atr,TAIL_GT10,price_coord,0.09401323706377858,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_28_price_coord_atr,TAIL_GT10,price_coord,0.09822503008423586,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_28_abs_price_coord_atr,TAIL_GT10,price_coord,0.09822503008423586,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_28_dir_price_coord_atr,TAIL_GT10,price_coord,0.09822503008423586,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_29_price_coord_atr,TAIL_GT10,price_coord,0.10514440433212996,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_29_abs_price_coord_atr,TAIL_GT10,price_coord,0.10514440433212996,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_29_dir_price_coord_atr,TAIL_GT10,price_coord,0.10514440433212996,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_30_price_coord_atr,TAIL_GT10,price_coord,0.11401925391095066,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_30_abs_price_coord_atr,TAIL_GT10,price_coord,0.11401925391095066,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_30_dir_price_coord_atr,TAIL_GT10,price_coord,0.11401925391095066,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_31_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_31_abs_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_31_dir_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_32_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_32_abs_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_32_dir_price_coord_atr,TAIL_GT10,price_coord,0.12424789410348977,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_33_price_coord_atr,TAIL_GT10,price_coord,0.1341756919374248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_33_abs_price_coord_atr,TAIL_GT10,price_coord,0.1341756919374248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_33_dir_price_coord_atr,TAIL_GT10,price_coord,0.1341756919374248,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_34_price_coord_atr,TAIL_GT10,price_coord,0.1394404332129964,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_34_abs_price_coord_atr,TAIL_GT10,price_coord,0.1394404332129964,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_34_dir_price_coord_atr,TAIL_GT10,price_coord,0.1394404332129964,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_35_price_coord_atr,TAIL_GT10,price_coord,0.14936823104693142,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_35_abs_price_coord_atr,TAIL_GT10,price_coord,0.14936823104693142,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_35_dir_price_coord_atr,TAIL_GT10,price_coord,0.14936823104693142,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_36_price_coord_atr,TAIL_GT10,price_coord,0.15388086642599277,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_36_abs_price_coord_atr,TAIL_GT10,price_coord,0.15388086642599277,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_36_dir_price_coord_atr,TAIL_GT10,price_coord,0.15388086642599277,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_37_price_coord_atr,TAIL_GT10,price_coord,0.15478339350180506,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_37_abs_price_coord_atr,TAIL_GT10,price_coord,0.15478339350180506,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_37_dir_price_coord_atr,TAIL_GT10,price_coord,0.15478339350180506,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_38_price_coord_atr,TAIL_GT10,price_coord,0.16606498194945848,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_38_abs_price_coord_atr,TAIL_GT10,price_coord,0.16606498194945848,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_38_dir_price_coord_atr,TAIL_GT10,price_coord,0.16606498194945848,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_39_price_coord_atr,TAIL_GT10,price_coord,0.16862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_39_abs_price_coord_atr,TAIL_GT10,price_coord,0.16862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_39_dir_price_coord_atr,TAIL_GT10,price_coord,0.16862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_40_price_coord_atr,TAIL_GT10,price_coord,0.17478941034897713,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_40_abs_price_coord_atr,TAIL_GT10,price_coord,0.17478941034897713,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_40_dir_price_coord_atr,TAIL_GT10,price_coord,0.17478941034897713,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_41_price_coord_atr,TAIL_GT10,price_coord,0.17885078219013237,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_41_abs_price_coord_atr,TAIL_GT10,price_coord,0.17885078219013237,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_41_dir_price_coord_atr,TAIL_GT10,price_coord,0.17885078219013237,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_42_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_42_abs_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_42_dir_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_43_price_coord_atr,TAIL_GT10,price_coord,0.1920878459687124,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_43_abs_price_coord_atr,TAIL_GT10,price_coord,0.1920878459687124,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_43_dir_price_coord_atr,TAIL_GT10,price_coord,0.1920878459687124,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_44_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_44_abs_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_44_dir_price_coord_atr,TAIL_GT10,price_coord,0.18682310469314078,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_45_price_coord_atr,TAIL_GT10,price_coord,0.19193742478941034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_45_abs_price_coord_atr,TAIL_GT10,price_coord,0.19193742478941034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_45_dir_price_coord_atr,TAIL_GT10,price_coord,0.19193742478941034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_46_price_coord_atr,TAIL_GT10,price_coord,0.1871239470517449,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_46_abs_price_coord_atr,TAIL_GT10,price_coord,0.1871239470517449,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_46_dir_price_coord_atr,TAIL_GT10,price_coord,0.1871239470517449,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_47_price_coord_atr,TAIL_GT10,price_coord,0.1862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_47_abs_price_coord_atr,TAIL_GT10,price_coord,0.1862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_47_dir_price_coord_atr,TAIL_GT10,price_coord,0.1862214199759326,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_48_price_coord_atr,TAIL_GT10,price_coord,0.17839951865222622,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_48_abs_price_coord_atr,TAIL_GT10,price_coord,0.17839951865222622,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_48_dir_price_coord_atr,TAIL_GT10,price_coord,0.17839951865222622,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_49_price_coord_atr,TAIL_GT10,price_coord,0.18200962695547532,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_49_abs_price_coord_atr,TAIL_GT10,price_coord,0.18200962695547532,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_49_dir_price_coord_atr,TAIL_GT10,price_coord,0.18200962695547532,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_50_price_coord_atr,TAIL_GT10,price_coord,0.18501805054151624,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_50_abs_price_coord_atr,TAIL_GT10,price_coord,0.18501805054151624,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_50_dir_price_coord_atr,TAIL_GT10,price_coord,0.18501805054151624,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_51_price_coord_atr,TAIL_GT10,price_coord,0.17870036101083034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_51_abs_price_coord_atr,TAIL_GT10,price_coord,0.17870036101083034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_51_dir_price_coord_atr,TAIL_GT10,price_coord,0.17870036101083034,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_52_price_coord_atr,TAIL_GT10,price_coord,0.18336341756919375,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_52_abs_price_coord_atr,TAIL_GT10,price_coord,0.18336341756919375,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_52_dir_price_coord_atr,TAIL_GT10,price_coord,0.18336341756919375,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_53_price_coord_atr,TAIL_GT10,price_coord,0.1917870036101083,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_53_abs_price_coord_atr,TAIL_GT10,price_coord,0.1917870036101083,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_53_dir_price_coord_atr,TAIL_GT10,price_coord,0.1917870036101083,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_54_price_coord_atr,TAIL_GT10,price_coord,0.21028880866425992,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_54_abs_price_coord_atr,TAIL_GT10,price_coord,0.21028880866425992,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_54_dir_price_coord_atr,TAIL_GT10,price_coord,0.21028880866425992,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_55_price_coord_atr,TAIL_GT10,price_coord,0.19690132370637786,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_55_abs_price_coord_atr,TAIL_GT10,price_coord,0.19690132370637786,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_55_dir_price_coord_atr,TAIL_GT10,price_coord,0.19690132370637786,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_56_price_coord_atr,TAIL_GT10,price_coord,0.18065583634175691,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_56_abs_price_coord_atr,TAIL_GT10,price_coord,0.18065583634175691,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_56_dir_price_coord_atr,TAIL_GT10,price_coord,0.18065583634175691,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_57_price_coord_atr,TAIL_GT10,price_coord,0.17418772563176896,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_57_abs_price_coord_atr,TAIL_GT10,price_coord,0.17418772563176896,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_57_dir_price_coord_atr,TAIL_GT10,price_coord,0.17418772563176896,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_58_price_coord_atr,TAIL_GT10,price_coord,0.2056257521058965,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_58_abs_price_coord_atr,TAIL_GT10,price_coord,0.2056257521058965,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_58_dir_price_coord_atr,TAIL_GT10,price_coord,0.2056257521058965,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_59_price_coord_atr,TAIL_GT10,price_coord,0.12048736462093863,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_59_abs_price_coord_atr,TAIL_GT10,price_coord,0.12048736462093863,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_select,token_59_dir_price_coord_atr,TAIL_GT10,price_coord,0.12048736462093863,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_19_price_coord_atr,TAIL_GT10,price_coord,0.0531146554318387,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_19_abs_price_coord_atr,TAIL_GT10,price_coord,0.0531146554318387,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_19_dir_price_coord_atr,TAIL_GT10,price_coord,0.0531146554318387,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_20_price_coord_atr,TAIL_GT10,price_coord,0.059283779717123085,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_20_abs_price_coord_atr,TAIL_GT10,price_coord,0.059283779717123085,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_20_dir_price_coord_atr,TAIL_GT10,price_coord,0.059283779717123085,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_21_price_coord_atr,TAIL_GT10,price_coord,0.07267529340956967,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_21_abs_price_coord_atr,TAIL_GT10,price_coord,0.07267529340956967,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_21_dir_price_coord_atr,TAIL_GT10,price_coord,0.07267529340956967,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_22_price_coord_atr,TAIL_GT10,price_coord,0.07929581703280168,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_22_abs_price_coord_atr,TAIL_GT10,price_coord,0.07929581703280168,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_22_dir_price_coord_atr,TAIL_GT10,price_coord,0.07929581703280168,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_23_price_coord_atr,TAIL_GT10,price_coord,0.09027986758952754,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_23_abs_price_coord_atr,TAIL_GT10,price_coord,0.09027986758952754,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_23_dir_price_coord_atr,TAIL_GT10,price_coord,0.09027986758952754,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_24_price_coord_atr,TAIL_GT10,price_coord,0.09539572675293409,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_24_abs_price_coord_atr,TAIL_GT10,price_coord,0.09539572675293409,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_24_dir_price_coord_atr,TAIL_GT10,price_coord,0.09539572675293409,requires_no_price_coord_comparison
nearest_k60_no_time_sequence_flat,val_eval,token_25_price_coord_atr,TAIL_GT10,price_coord,0.1045741799578694,requires_no_price_coord_comparison
