stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years
S2_fractal0_buffer_0_5_entry_floor_2;E1_simple_limit_at_fractal0;M1_frozen_movement_top5;X7_time_12;val_eval;0.2;11;1.9221473273103475;5.166066000868428;0.3720717712447402;-0.29490169759618917;-0.29361702127659195;4.075168673558091;0.45454545454545453;0.0;{'TIME': 7, 'SL': 4};2.0;;0.08221077326583266;1;0.3720717712447402;1.0;1
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X0_fixed_r_0_7;val_select;0.2;3266;1241.1312879008487;1366.9312184453038;0.9079690851690876;-0.03851804364496474;0.6999999999999886;130.69993054445524;0.5554194733619106;0.000612369871402327;{'TP': 1752, 'SL': 1328, 'TIME': 186};2.0;1.4;0.8569181769867117;3;0.8671024309145531;2.1713471573795293;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X0_fixed_r_0_7;val_eval;0.2;3311;1283.7715833625061;1386.2446744138656;0.9260786404141194;-0.030949287541938795;0.6999999999999886;138.9706735622341;0.5632739353669586;0.0006040471156750226;{'TP': 1817, 'SL': 1356, 'TIME': 138};2.0;1.4;0.8743737426606708;2;0.9034441875989269;1.995571875119471;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_55;val_select;0.2;3266;1670.1731309113525;1401.0304207007666;1.1921034020631516;0.0824074434202651;-0.2952152014652075;32.838850747250206;0.39559093692590325;0.0;{'TIME': 1489, 'SL': 950, 'ML_CLOSE': 827};2.0;;1.1135512305898028;0;1.1855178570293332;2.1748357309502433;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_55;val_eval;0.2;3311;1750.0193431304851;1513.6231042012853;1.1561790635152482;0.07139723314080337;-0.3799999999999792;43.58095563737051;0.37994563575958923;0.0;{'TIME': 1446, 'SL': 1056, 'ML_CLOSE': 809};2.0;;1.0813105975113309;0;1.1054593035483913;1.9745031080028175;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_65;val_select;0.2;3266;1650.769258395865;1727.633575208514;0.9555089007787013;-0.023534695900994825;-0.6461143695014591;120.14095952157355;0.37783221065523576;0.0;{'SL': 1520, 'TIME': 1508, 'ML_CLOSE': 238};2.0;;0.8877114229326369;2;0.9475621101126296;2.1804707224975566;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_65;val_eval;0.2;3311;1735.579032144603;1827.7182395392838;0.9495878492639508;-0.027828211233669808;-0.8821428571428573;145.0407607674117;0.3678646934460888;0.0;{'SL': 1635, 'TIME': 1456, 'ML_CLOSE': 220};2.0;;0.8909160862226454;2;0.9167786919053346;1.976017664595331;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_75;val_select;0.2;3266;1648.0300474019477;1828.1950054179824;0.9014520018476676;-0.0551637960857424;-1.0;206.44980615318326;0.3741579914268218;0.0;{'SL': 1740, 'TIME': 1509, 'ML_CLOSE': 17};2.0;;0.8448273653065789;3;0.8921005314073346;2.181731576053629;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X1_ml_opposite_strong_p0_75;val_eval;0.2;3311;1728.989925062872;1931.1915071202038;0.8952969804849364;-0.061069641213328786;-1.0;228.7312858209047;0.36122017517366356;0.0;{'SL': 1845, 'TIME': 1460, 'ML_CLOSE': 6};2.0;;0.8340667629149298;2;0.8546915848547355;1.9753414933512226;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_select;0.2;3266;1389.112695706287;509.43692924676577;2.726760892187727;0.2693434679912803;-0.012333388640004574;8.155743131398935;0.4856093080220453;0.0;{'ML_CLOSE': 2298, 'TIME': 819, 'SL': 149};2.0;;2.5232504702813663;0;2.4745472692344603;2.16757233792295;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_50;val_eval;0.2;3311;1424.9414047261212;544.6952333784365;2.616034283773727;0.2658550804432754;-0.030319148936166898;6.111882106901703;0.4584717607973422;0.0;{'ML_CLOSE': 2365, 'TIME': 781, 'SL': 165};2.0;;2.3944797426059203;0;2.597270991154526;1.9912019909017464;2
