profile,model_key,seed,horizon,target_family,resume_key,requested_threads,effective_threads,model_thread_settings,started_at,deterministic,status,selection_eligible,post_entry_diagnostic_only,feature_contract_verdict,available_at_decision_time,val_select_spearman,val_select_top10_lift,val_select_top10_lift_ci_p05,val_eval_spearman,val_eval_top10_lift,val_eval_top10_lift_ci_p05,low_n_disclosure_spearman,low_n_disclosure_top10_lift,low_n_disclosure_top10_lift_ci_p05,yearly_check_pass,selected_by,finished_at,elapsed_sec,skip_reason
distance_to_level_pre_entry_only,hist_gradient_boosting,43,6,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.378920+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.379101+00:00,0.00018548965454101562,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,44,6,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.421047+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.421211+00:00,0.0001678466796875,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,42,12,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.462713+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.462897+00:00,0.00018858909606933594,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,43,12,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.503924+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.504101+00:00,0.0001819133758544922,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,44,12,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.546569+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.546742+00:00,0.0001780986785888672,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,42,24,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.589730+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.589896+00:00,0.00017118453979492188,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,43,24,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.632282+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.632447+00:00,0.0001697540283203125,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,hist_gradient_boosting,44,24,entry_movement,distance_to_level_pre_entry_only/hist_gradient_boosting/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:17:15.674715+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.674888+00:00,0.0001780986785888672,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,42,3,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.718616+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.718796+00:00,0.00018548965454101562,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,43,3,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.762002+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.762178+00:00,0.00018072128295898438,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,44,3,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.804775+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.804939+00:00,0.00016880035400390625,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,42,6,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.847309+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.847490+00:00,0.00018596649169921875,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,43,6,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.889718+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.889888+00:00,0.00017499923706054688,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,44,6,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.931795+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.931965+00:00,0.00017523765563964844,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,42,12,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:15.973705+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:15.973872+00:00,0.0001723766326904297,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,43,12,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:16.016778+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:16.016986+00:00,0.0002148151397705078,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,44,12,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:16.062261+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:16.062476+00:00,0.00022125244140625,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,42,24,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:16.106375+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:16.106554+00:00,0.0001842975616455078,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,43,24,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:16.150230+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:16.150411+00:00,0.00018668174743652344,SKIPPED_NO_DECISION_PRICE
distance_to_level_pre_entry_only,extra_trees_small,44,24,entry_movement,distance_to_level_pre_entry_only/extra_trees_small/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:17:16.194672+00:00,False,skipped,False,False,SKIPPED,False,,,,,,,,,,,,2026-07-07T12:17:16.194843+00:00,0.00017571449279785156,SKIPPED_NO_DECISION_PRICE
fractal_density_only,ridge_regression,42,3,entry_movement,fractal_density_only/ridge_regression/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:17:16.239426+00:00,True,completed,True,False,PASS,True,0.0716324096337178,1.2237445557496207,1.1302635411520923,0.10840188890915581,1.1908584028103357,1.048888052965998,0.0355759329143622,1.9007034023182305,1.2192832526792206,True,val_select_seed_median,2026-07-07T12:18:05.379144+00:00,49.13972759246826,
fractal_density_only,ridge_regression,42,6,entry_movement,fractal_density_only/ridge_regression/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:18:05.427385+00:00,True,completed,True,False,PASS,True,0.08085837954137713,1.177862735934864,1.0857863855279979,0.10798739437282798,1.2037366161346432,1.0487056989028412,0.019356655519642583,1.9253304896571823,1.2986075828376697,False,val_select_seed_median,2026-07-07T12:18:06.279726+00:00,0.8523478507995605,
fractal_density_only,ridge_regression,42,12,entry_movement,fractal_density_only/ridge_regression/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:18:06.327834+00:00,True,completed,True,False,PASS,True,0.08599506305049498,1.1413317215421375,1.033415717288155,0.12213852102559879,1.2229813739431281,1.027600112420269,0.08312921212061714,2.140267698335271,1.4026890727507604,False,val_select_seed_median,2026-07-07T12:18:07.177064+00:00,0.8492379188537598,
fractal_density_only,ridge_regression,42,24,entry_movement,fractal_density_only/ridge_regression/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:18:07.226373+00:00,True,completed,True,False,PASS,True,0.058589843991972805,1.1025623278585823,1.0085724006102332,0.15134973527892506,1.2351827761746161,1.0041807789342865,0.10261054482790831,2.275595821386556,1.4344676991630543,True,val_select_seed_median,2026-07-07T12:18:08.075183+00:00,0.8488171100616455,
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,fractal_density_only/hist_gradient_boosting/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:08.124785+00:00,False,completed,True,False,PASS,True,0.03524802813242429,1.0971704535425215,1.0182517537705136,0.13359407221734884,1.2044226249766528,1.1355448802715535,0.047929453463183926,1.0274903151135464,0.791502052608242,True,val_select_seed_median,2026-07-07T12:18:09.134770+00:00,1.0099923610687256,
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,fractal_density_only/hist_gradient_boosting/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:09.186568+00:00,False,completed,True,False,PASS,True,0.03686442746050298,1.0859500829308502,1.0182715450893889,0.14355932868920543,1.1645696319489949,1.098859913205237,0.04996282811551415,1.0367164409939624,0.8102263591473997,True,val_select_seed_median,2026-07-07T12:18:10.238686+00:00,1.0521273612976074,
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,fractal_density_only/hist_gradient_boosting/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:10.290338+00:00,False,completed,True,False,PASS,True,0.036115637660348365,1.0975177357335322,1.0291844983260994,0.14024166987653394,1.1712796053519043,1.1024293612036566,0.05016973224507473,1.1131905297141962,0.878400481034496,True,val_select_seed_median,2026-07-07T12:18:11.294166+00:00,1.0038352012634277,
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,fractal_density_only/hist_gradient_boosting/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:11.346726+00:00,False,completed,True,False,PASS,True,0.04241411297605971,1.118649898943039,1.0521657555573847,0.12884183525076717,1.1827016427357313,1.1078989178686516,0.044321650486002784,1.0607976064275746,0.8544006686124681,True,val_select_seed_median,2026-07-07T12:18:12.498096+00:00,1.1513798236846924,
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,fractal_density_only/hist_gradient_boosting/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:12.554878+00:00,False,completed,True,False,PASS,True,0.041672611358400814,1.100288095428675,1.0347256108161702,0.13150539852280127,1.1654660540302244,1.0952216382297175,0.05424077807622538,1.0692159122333844,0.874971774377283,True,val_select_seed_median,2026-07-07T12:18:13.628840+00:00,1.0739731788635254,
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,fractal_density_only/hist_gradient_boosting/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:13.682721+00:00,False,completed,True,False,PASS,True,0.04380216240184995,1.0995784812594975,1.030272737696175,0.13124368348213958,1.165987326900541,1.0983843729689875,0.052442673992624804,1.0691503780555753,0.8364259879497867,True,val_select_seed_median,2026-07-07T12:18:14.608622+00:00,0.9259128570556641,
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,fractal_density_only/hist_gradient_boosting/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:14.660643+00:00,False,completed,True,False,PASS,True,0.025153138035832665,1.1048569670472133,1.0367659943176035,0.1355702846256585,1.2214729584204538,1.143599340840259,0.021736099889926908,1.009282157034293,0.8370463686839784,True,val_select_seed_median,2026-07-07T12:18:15.840552+00:00,1.179919719696045,
fractal_density_only,hist_gradient_boosting,43,12,entry_movement,fractal_density_only/hist_gradient_boosting/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:15.893424+00:00,False,completed,True,False,PASS,True,0.020188227017674313,1.1011379276513902,1.032256706678311,0.13112462227579166,1.1802781020436413,1.110474902761207,0.027169102247807206,1.0744265399689237,0.8577737994793663,True,val_select_seed_median,2026-07-07T12:18:16.956352+00:00,1.0629394054412842,
fractal_density_only,hist_gradient_boosting,44,12,entry_movement,fractal_density_only/hist_gradient_boosting/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:17.012451+00:00,False,completed,True,False,PASS,True,0.0267493931717451,1.0793826731626106,1.0175055212616964,0.1300755009548094,1.203028921237042,1.1159264896562193,0.04277458380639306,1.0304565987202545,0.8465512487822611,True,val_select_seed_median,2026-07-07T12:18:18.031726+00:00,1.0192863941192627,
fractal_density_only,hist_gradient_boosting,42,24,entry_movement,fractal_density_only/hist_gradient_boosting/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:18.086408+00:00,False,completed,True,False,PASS,True,0.00513136158888714,1.0511411904972359,0.9970162925486796,0.14388164082896715,1.2087238766974204,1.139377452285882,0.060563234514790204,1.079909574092961,0.8513350300726127,True,val_select_seed_median,2026-07-07T12:18:19.411375+00:00,1.3249762058258057,
fractal_density_only,hist_gradient_boosting,43,24,entry_movement,fractal_density_only/hist_gradient_boosting/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:19.469926+00:00,False,completed,True,False,PASS,True,0.00032344788406726,1.0715918391974095,1.0272587245658098,0.13474206835995398,1.1848901237388438,1.1234959541642624,0.08438506874866575,1.0514520730017571,0.851285531219594,False,val_select_seed_median,2026-07-07T12:18:20.581366+00:00,1.1114513874053955,
fractal_density_only,hist_gradient_boosting,44,24,entry_movement,fractal_density_only/hist_gradient_boosting/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:18:20.640216+00:00,False,completed,True,False,PASS,True,-0.006928301267610993,1.0490912020100611,0.9996736254223665,0.13336588264166394,1.1845022523683642,1.1266936457372236,0.0823591531928277,1.0882984531293567,0.8711070008555871,False,val_select_seed_median,2026-07-07T12:18:21.898498+00:00,1.2582910060882568,
fractal_density_only,extra_trees_small,42,3,entry_movement,fractal_density_only/extra_trees_small/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:21.957528+00:00,False,completed,True,False,PASS,True,0.06713968956272974,1.2513127499027543,1.148875099667138,0.11099946005151354,1.2188285197801803,1.0675977875506253,0.010846769688392797,1.9276980887432251,1.2519744455941058,True,val_select_seed_median,2026-07-07T12:18:22.884458+00:00,0.9269380569458008,
fractal_density_only,extra_trees_small,43,3,entry_movement,fractal_density_only/extra_trees_small/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:22.943908+00:00,False,completed,True,False,PASS,True,0.06541952376912105,1.2296362033212094,1.1401801527228748,0.11087969714968075,1.2301723104497484,1.0622379866064307,0.02673442357435516,1.9476100444940967,1.2155195377389152,True,val_select_seed_median,2026-07-07T12:18:23.874928+00:00,0.9310288429260254,
fractal_density_only,extra_trees_small,44,3,entry_movement,fractal_density_only/extra_trees_small/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:23.935439+00:00,False,completed,True,False,PASS,True,0.07026871838843843,1.2405248256594148,1.1316681998497238,0.11391626690622206,1.2155178540688638,1.0677911203282173,0.03471456923654577,1.9412085012369975,1.2389907024474163,True,val_select_seed_median,2026-07-07T12:18:24.863850+00:00,0.9284186363220215,
fractal_density_only,extra_trees_small,42,6,entry_movement,fractal_density_only/extra_trees_small/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:24.924264+00:00,False,completed,True,False,PASS,True,0.07730276304409307,1.225624156031222,1.1247299925891465,0.12335882449266858,1.205402795146484,1.052507987932374,0.028451215547872975,1.9969410216130639,1.3628767336307728,False,val_select_seed_median,2026-07-07T12:18:25.853800+00:00,0.9295451641082764,
fractal_density_only,extra_trees_small,43,6,entry_movement,fractal_density_only/extra_trees_small/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:25.915845+00:00,False,completed,True,False,PASS,True,0.07820534354094485,1.2142816771321694,1.1018514562585824,0.12753859600682746,1.1955327564498281,1.042176475947351,0.02965346483160247,1.9880450131457164,1.3266643340135633,False,val_select_seed_median,2026-07-07T12:18:26.846002+00:00,0.9301655292510986,
fractal_density_only,extra_trees_small,44,6,entry_movement,fractal_density_only/extra_trees_small/44/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:26.908551+00:00,False,completed,True,False,PASS,True,0.08352097545747601,1.213273443838352,1.0948249678666029,0.11508966145244315,1.204192714406195,1.0285255864791858,0.0174217346601867,1.984766549572956,1.3537781618804812,False,val_select_seed_median,2026-07-07T12:18:27.835412+00:00,0.9268698692321777,
fractal_density_only,extra_trees_small,42,12,entry_movement,fractal_density_only/extra_trees_small/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:27.898263+00:00,False,completed,True,False,PASS,True,0.06391266926459979,1.1441229705090923,1.0408792890591727,0.13938730110414754,1.2346928397232906,1.0539138281286482,0.05316469939898195,2.2039239747571897,1.3878437227679208,True,val_select_seed_median,2026-07-07T12:18:28.835959+00:00,0.9377045631408691,
fractal_density_only,extra_trees_small,43,12,entry_movement,fractal_density_only/extra_trees_small/43/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:28.899684+00:00,False,completed,True,False,PASS,True,0.0569731244596282,1.1478349211312786,1.0434332840772786,0.1317055930747076,1.2282172604725303,1.0450163201425147,0.050469368305392635,2.2125239543902997,1.4552543639923141,True,val_select_seed_median,2026-07-07T12:18:29.831689+00:00,0.932013988494873,
fractal_density_only,extra_trees_small,44,12,entry_movement,fractal_density_only/extra_trees_small/44/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:29.896138+00:00,False,completed,True,False,PASS,True,0.06639355173995248,1.1779498845188134,1.0755658161130155,0.1558571805291962,1.224106496117942,1.0568210786107919,0.050462633809331504,2.061735424193776,1.3401057757419157,True,val_select_seed_median,2026-07-07T12:18:30.825335+00:00,0.9292066097259521,
fractal_density_only,extra_trees_small,42,24,entry_movement,fractal_density_only/extra_trees_small/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:30.890197+00:00,False,completed,True,False,PASS,True,0.01194354542418652,1.039117857865521,0.9513766269342181,0.143925224775435,1.2316166914125337,1.0030168973042632,0.03859678850429714,2.3172640700926586,1.4461552908997766,True,val_select_seed_median,2026-07-07T12:18:31.821638+00:00,0.931450605392456,
fractal_density_only,extra_trees_small,43,24,entry_movement,fractal_density_only/extra_trees_small/43/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:31.887311+00:00,False,completed,True,False,PASS,True,0.023140841352234643,1.0430049798448682,0.953986208308972,0.16057372584024734,1.2289276054197997,1.0061688401891609,0.04998410641437547,2.3454560364773056,1.4347194966027492,True,val_select_seed_median,2026-07-07T12:18:32.827592+00:00,0.9402902126312256,
fractal_density_only,extra_trees_small,44,24,entry_movement,fractal_density_only/extra_trees_small/44/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': 24, 'thread_control': 'n_jobs'}",2026-07-07T12:18:32.894122+00:00,False,completed,True,False,PASS,True,0.01536596775513839,1.0395873394888708,0.9506928104407623,0.1540617547538611,1.240179883429148,1.0236518726665207,0.03693030102119546,2.347232332865134,1.4847043363270438,True,val_select_seed_median,2026-07-07T12:18:33.830478+00:00,0.9363648891448975,
simple_combined,ridge_regression,42,3,entry_movement,simple_combined/ridge_regression/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:18:33.897345+00:00,True,completed,True,False,PASS,True,0.5150176273968243,1.7808428594299173,1.680786271378109,0.6903478963133685,2.6721203237721416,2.412233147167341,0.4149228423497108,1.3085236046414586,0.966376019280943,True,val_select_seed_median,2026-07-07T12:19:20.319445+00:00,46.42211055755615,
simple_combined,ridge_regression,42,6,entry_movement,simple_combined/ridge_regression/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:19:20.387478+00:00,True,completed,True,False,PASS,True,0.5289115768431338,1.713975535093781,1.5912337183163152,0.7030544085788534,2.7090815407104536,2.415741158960714,0.4050904036819962,1.3199981293620553,0.9621700675507762,True,val_select_seed_median,2026-07-07T12:19:21.255863+00:00,0.8683936595916748,
simple_combined,ridge_regression,42,12,entry_movement,simple_combined/ridge_regression/42/12/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:19:21.323539+00:00,True,completed,True,False,PASS,True,0.4486028900265998,1.5802690172116334,1.4454252466841457,0.7088949928429041,2.590572960882727,2.2814931040015725,0.3303065745004652,1.2377111025507277,0.8678939947811706,True,val_select_seed_median,2026-07-07T12:19:22.196240+00:00,0.8727109432220459,
simple_combined,ridge_regression,42,24,entry_movement,simple_combined/ridge_regression/42/24/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'single_thread_or_external_blas'}",2026-07-07T12:19:22.265011+00:00,True,completed,True,False,PASS,True,0.25117330938203775,1.4045625514974702,1.2817933772858088,0.677999097883194,2.5994723664634356,2.156301644704448,0.3404707044759749,1.1624188366018944,0.8001830816557673,True,val_select_seed_median,2026-07-07T12:19:23.129636+00:00,0.8646335601806641,
simple_combined,hist_gradient_boosting,42,3,entry_movement,simple_combined/hist_gradient_boosting/42/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:19:23.197509+00:00,False,completed,True,False,PASS,True,0.5708532099362701,2.0132916452694225,1.9051075049219295,0.6521004884422357,2.0724184088643964,1.8947004449562719,0.18225253987931045,1.6588491214332381,1.2833331805976707,True,val_select_seed_median,2026-07-07T12:19:24.392249+00:00,1.1947522163391113,
simple_combined,hist_gradient_boosting,43,3,entry_movement,simple_combined/hist_gradient_boosting/43/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:19:24.462982+00:00,False,completed,True,False,PASS,True,0.5686878000457389,2.0130882444952896,1.900057819771145,0.6533932009425655,2.0861714080057943,1.912441842655827,0.18625454640780395,1.6599205317752783,1.1891619308860022,True,val_select_seed_median,2026-07-07T12:19:25.625260+00:00,1.1622896194458008,
simple_combined,hist_gradient_boosting,44,3,entry_movement,simple_combined/hist_gradient_boosting/44/3/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:19:25.694259+00:00,False,completed,True,False,PASS,True,0.5694252691390925,1.971388310220172,1.8669907845996727,0.6493995244332957,2.0978040860539595,1.920286846130879,0.18430413236005358,1.4730520551429815,1.0619418576629458,True,val_select_seed_median,2026-07-07T12:19:26.902262+00:00,1.2080128192901611,
simple_combined,hist_gradient_boosting,42,6,entry_movement,simple_combined/hist_gradient_boosting/42/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:19:26.971928+00:00,False,completed,True,False,PASS,True,0.5507521063684389,1.7731925657261391,1.6659143916790924,0.6494025167164161,1.9916138247795543,1.8089902513088214,0.1543885334032694,1.3764835806996842,0.9438766736881653,True,val_select_seed_median,2026-07-07T12:19:28.304770+00:00,1.3328540325164795,
simple_combined,hist_gradient_boosting,43,6,entry_movement,simple_combined/hist_gradient_boosting/43/6/entry_movement,24,24,"{'requested_threads': 24, 'n_jobs': None, 'thread_control': 'not_supported_by_estimator'}",2026-07-07T12:19:28.374432+00:00,False,completed,True,False,PASS,True,0.5518659273741625,1.7742178389579288,1.6557579936686448,0.655284173783041,2.010156071125442,1.847030047540155,0.1666871044432004,1.695358499745592,1.1682682844564571,True,val_select_seed_median,2026-07-07T12:19:29.535419+00:00,1.1609995365142822,
