original_rank;rule_id;profile_id;model_id;target_id;filter_id;time_basis;calendar_field;calendar_value;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;8;66;22.91127078735975;7.775737402400558;2.9465077846232934;0.22932626340847265;0.004183438757906249;1.8927809388335497;0.5;0.0;{'ML_CLOSE': 51, 'TIME': 13, 'SL': 2}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;9;71;33.31471810973648;8.283832491224988;4.021655211525167;0.3525476847677675;0.0888888888889022;1.379668539288212;0.5492957746478874;0.0;{'ML_CLOSE': 46, 'TIME': 22, 'SL': 3}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;10;57;23.054661931497712;6.929183132032069;3.3271832324536423;0.28290313683273044;-0.0209302325581201;2.9743302983102407;0.45614035087719296;0.0;{'ML_CLOSE': 43, 'TIME': 13, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;11;74;32.12991763080104;6.150038374097853;5.224344252244469;0.3510794494149079;0.03109756097558125;1.4272357723577578;0.581081081081081;0.0;{'ML_CLOSE': 53, 'TIME': 21}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;month;12;33;9.589028712318244;3.1947473054610116;3.0014983331943115;0.19376610323809793;0.0161764705882206;1.1630288461538294;0.5454545454545454;0.0;{'ML_CLOSE': 26, 'TIME': 7}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;quarter;1;119;64.46701516573592;15.110613060081484;4.266340148437914;0.41475968156012116;-0.0129032258064397;3.119088911187788;0.46218487394957986;0.0;{'ML_CLOSE': 86, 'TIME': 29, 'SL': 4}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;quarter;2;172;85.95094859313116;17.6131489196207;4.879930839475473;0.3973127887994794;0.0587324625060405;1.7839622641509436;0.5581395348837209;0.0;{'ML_CLOSE': 116, 'TIME': 55, 'SL': 1}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;quarter;3;205;83.06833869051103;25.071764502738937;3.3132226765067263;0.28291011798913207;0.0366666666666585;3.390579268292757;0.5365853658536586;0.0;{'ML_CLOSE': 145, 'TIME': 53, 'SL': 7}
1;rank01_time_only_linear_target_entry_ev_regression_top30;time_only;linear;target_entry_ev_regression;top30;exit_time;quarter;4;164;64.77360827461699;16.273968811590933;3.9801973952710776;0.2957295089208906;0.014199346405215849;3.3286832662641856;0.5304878048780488;0.0;{'ML_CLOSE': 122, 'TIME': 41, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;1;48;35.29755523391845;5.959051962427225;5.9233508042009335;0.6112188181560674;0.0296052631578681;2.0;0.5208333333333334;0.0;{'ML_CLOSE': 30, 'TIME': 15, 'SL': 3}
